User_ID,Event_Type,Event_Date,Interaction_Duration,Language_Used,Location,Privacy_Consent,Event_Participation_Freq,Social_Interaction_Freq,Cultural_Engagement_Level,Preferred_Time_of_Activity,Seasonal_Activity_Pattern,Event_Recommendation_Score,Cultural_Content_Suggested,Anonymization_Flag,Data_Owner
U6367,Workshop,2/7/2024,1 hour,Local Dialect,Zone D,Pending,3,6,High,Afternoon,No,0.11,Language Learning App,FALSE,Platform
U6368,Workshop,7/14/2024,2 hours,English,Zone C,Pending,1,2,Low,Afternoon,No,0.24,Folklore Videos,TRUE,Platform
U6369,Festival,7/21/2024,30 minutes,English,Zone A,Accepted,18,2,High,Afternoon,No,0.55,Traditional Music Playlist,TRUE,Platform
U6370,Exhibition,3/25/2024,2 hours,English,Zone C,Pending,2,10,Low,Afternoon,Yes,0.83,Traditional Music Playlist,TRUE,Platform
U6371,Workshop,11/15/2024,2 hours,English,Zone C,Accepted,8,7,High,Evening,No,0.88,Traditional Music Playlist,FALSE,User
U6372,Festival,1/30/2024,1 hour,English,Zone C,Pending,16,9,High,Evening,No,0.72,Folklore Videos,TRUE,User
U6373,Language Class,4/8/2024,30 minutes,Local Dialect,Zone C,Accepted,4,6,Medium,Morning,Yes,0.18,Language Learning App,FALSE,User
U6374,Art Fair,1/21/2025,2 hours,Local Dialect,Zone D,Accepted,19,1,High,Morning,Yes,0.99,Traditional Music Playlist,TRUE,User
U6375,Festival,7/8/2024,30 minutes,English,Zone C,Pending,20,9,Medium,Evening,No,0.77,Language Learning App,TRUE,User
U6376,Art Fair,1/12/2024,1 hour,English,Zone C,Pending,10,7,High,Morning,No,0.48,Folklore Videos,TRUE,User
U6377,Workshop,3/31/2024,30 minutes,English,Zone C,Pending,17,3,Medium,Evening,No,0.83,Traditional Music Playlist,FALSE,Platform
U6378,Workshop,1/30/2024,1 hour,Regional Language,Zone C,Accepted,17,2,Low,Morning,Yes,0.63,Language Learning App,TRUE,User
U6379,Festival,7/31/2024,2 hours,English,Zone D,Pending,7,3,High,Afternoon,Yes,0.64,Regional Cuisine Recipes,TRUE,Platform
U6380,Art Fair,2/7/2024,1 hour,Regional Language,Zone C,Pending,9,2,Low,Afternoon,No,0.97,Traditional Music Playlist,FALSE,User
U6381,Workshop,12/6/2024,30 minutes,Regional Language,Zone A,Pending,7,10,Medium,Evening,Yes,0.82,Regional Cuisine Recipes,TRUE,User
U6382,Language Class,2/29/2024,30 minutes,Regional Language,Zone C,Accepted,3,2,Medium,Evening,Yes,0.34,Traditional Music Playlist,FALSE,User
U6383,Exhibition,10/20/2024,30 minutes,Local Dialect,Zone C,Pending,12,4,Medium,Evening,Yes,0.26,Language Learning App,TRUE,User
U6384,Exhibition,12/25/2024,2 hours,Regional Language,Zone B,Pending,4,6,Medium,Evening,No,0.26,Regional Cuisine Recipes,FALSE,User
U6385,Workshop,5/22/2024,30 minutes,English,Zone B,Accepted,17,3,Low,Afternoon,Yes,0.51,Regional Cuisine Recipes,FALSE,User
U6386,Art Fair,2/5/2025,30 minutes,English,Zone B,Pending,3,9,Medium,Afternoon,Yes,0.45,Regional Cuisine Recipes,FALSE,Platform
U6387,Workshop,6/28/2024,30 minutes,Local Dialect,Zone C,Accepted,11,5,High,Evening,No,0.51,Traditional Music Playlist,TRUE,User
U6388,Art Fair,10/11/2024,1 hour,Local Dialect,Zone A,Accepted,8,5,Medium,Evening,Yes,0.16,Traditional Music Playlist,FALSE,Platform
U6389,Language Class,4/21/2024,30 minutes,English,Zone A,Accepted,2,7,Low,Morning,No,0.28,Folklore Videos,TRUE,Platform
U6390,Art Fair,8/17/2024,1 hour,Local Dialect,Zone B,Accepted,14,9,Low,Afternoon,Yes,0.82,Traditional Music Playlist,TRUE,User
U6391,Workshop,3/19/2025,30 minutes,Local Dialect,Zone B,Accepted,4,1,High,Afternoon,No,0.78,Regional Cuisine Recipes,TRUE,Platform
U6392,Language Class,1/21/2024,1 hour,Regional Language,Zone C,Accepted,16,9,Low,Evening,Yes,0.45,Folklore Videos,TRUE,Platform
U6393,Festival,5/24/2024,1 hour,Regional Language,Zone A,Accepted,14,2,Medium,Morning,Yes,0.45,Language Learning App,TRUE,Platform
U6394,Exhibition,5/25/2024,2 hours,Local Dialect,Zone A,Accepted,7,3,High,Afternoon,Yes,0.9,Regional Cuisine Recipes,FALSE,User
U6395,Workshop,3/16/2025,2 hours,English,Zone B,Accepted,10,5,High,Morning,Yes,0.26,Regional Cuisine Recipes,FALSE,Platform
U6396,Workshop,1/9/2025,1 hour,Regional Language,Zone A,Accepted,12,10,Low,Morning,No,0.42,Language Learning App,TRUE,User
U6397,Workshop,2/24/2025,1 hour,English,Zone B,Accepted,8,4,High,Afternoon,Yes,0.79,Language Learning App,FALSE,User
U6398,Language Class,11/11/2024,2 hours,Local Dialect,Zone B,Accepted,11,5,Medium,Afternoon,Yes,0.62,Folklore Videos,TRUE,User
U6399,Festival,6/14/2024,1 hour,English,Zone D,Accepted,20,10,Medium,Morning,Yes,0.15,Regional Cuisine Recipes,FALSE,User
U6400,Art Fair,5/19/2024,2 hours,English,Zone D,Accepted,13,5,Low,Morning,No,0.11,Regional Cuisine Recipes,FALSE,Platform
U6401,Festival,7/21/2024,2 hours,English,Zone C,Pending,12,5,Medium,Afternoon,Yes,0.12,Language Learning App,FALSE,User
U6402,Language Class,8/31/2024,30 minutes,English,Zone B,Accepted,7,10,Medium,Evening,Yes,0.69,Regional Cuisine Recipes,FALSE,User
U6403,Workshop,4/22/2024,30 minutes,Local Dialect,Zone C,Pending,12,10,Low,Morning,Yes,0.66,Regional Cuisine Recipes,TRUE,User
U6404,Exhibition,7/19/2024,2 hours,Local Dialect,Zone D,Pending,10,10,Medium,Afternoon,No,0.14,Folklore Videos,TRUE,User
U6405,Workshop,1/19/2025,2 hours,Regional Language,Zone A,Pending,7,5,Low,Morning,Yes,0.22,Language Learning App,TRUE,Platform
U6406,Art Fair,11/9/2024,1 hour,Regional Language,Zone D,Pending,19,2,Low,Afternoon,No,0.75,Traditional Music Playlist,FALSE,User
U6407,Exhibition,9/15/2024,2 hours,Regional Language,Zone D,Pending,7,1,Low,Morning,Yes,0.38,Regional Cuisine Recipes,FALSE,User
U6408,Workshop,9/11/2024,2 hours,Regional Language,Zone D,Pending,18,10,High,Morning,Yes,0.99,Folklore Videos,FALSE,Platform
U6409,Exhibition,3/22/2025,30 minutes,English,Zone A,Accepted,12,8,Medium,Evening,No,0.38,Regional Cuisine Recipes,TRUE,Platform
U6410,Festival,2/8/2025,2 hours,Regional Language,Zone D,Pending,4,3,Medium,Morning,Yes,0.4,Folklore Videos,TRUE,Platform
U6411,Language Class,1/23/2024,1 hour,Regional Language,Zone B,Accepted,1,7,Medium,Morning,No,0.48,Folklore Videos,FALSE,User
U6412,Workshop,1/27/2025,2 hours,English,Zone B,Accepted,5,8,Low,Morning,No,0.84,Traditional Music Playlist,FALSE,Platform
U6413,Art Fair,9/2/2024,30 minutes,Local Dialect,Zone D,Pending,10,6,Low,Afternoon,No,0.6,Folklore Videos,FALSE,Platform
U6414,Festival,12/4/2024,30 minutes,Regional Language,Zone C,Accepted,7,6,Medium,Afternoon,Yes,0.87,Language Learning App,TRUE,Platform
U6415,Workshop,11/6/2024,30 minutes,Local Dialect,Zone C,Accepted,20,3,Medium,Afternoon,Yes,0.48,Folklore Videos,FALSE,User
U6416,Festival,12/31/2024,30 minutes,Regional Language,Zone A,Pending,7,9,Medium,Afternoon,No,0.65,Traditional Music Playlist,FALSE,Platform
U6417,Art Fair,1/6/2025,2 hours,Local Dialect,Zone A,Accepted,13,3,Medium,Morning,Yes,0.1,Regional Cuisine Recipes,TRUE,User
U6418,Workshop,2/6/2025,1 hour,Regional Language,Zone B,Pending,14,5,High,Evening,No,0.62,Folklore Videos,FALSE,Platform
U6419,Art Fair,11/13/2024,1 hour,Local Dialect,Zone B,Pending,5,6,Low,Morning,Yes,0.17,Traditional Music Playlist,TRUE,User
U6420,Exhibition,3/27/2024,1 hour,Local Dialect,Zone D,Pending,2,1,High,Morning,No,0.27,Language Learning App,FALSE,User
U6421,Art Fair,8/6/2024,2 hours,Regional Language,Zone C,Pending,14,9,Medium,Evening,No,1,Regional Cuisine Recipes,FALSE,Platform
U6422,Exhibition,2/26/2025,2 hours,Local Dialect,Zone B,Pending,8,7,Low,Evening,Yes,0.67,Traditional Music Playlist,FALSE,User
U6423,Workshop,12/21/2024,2 hours,Regional Language,Zone C,Accepted,20,1,High,Evening,No,0.88,Regional Cuisine Recipes,TRUE,Platform
U6424,Exhibition,1/27/2024,1 hour,Regional Language,Zone A,Pending,2,6,High,Evening,No,0.15,Language Learning App,TRUE,User
U6425,Workshop,3/5/2025,2 hours,English,Zone A,Pending,8,7,Low,Evening,Yes,0.45,Folklore Videos,FALSE,User
U6426,Workshop,10/16/2024,2 hours,Regional Language,Zone D,Accepted,20,5,High,Evening,Yes,0.88,Folklore Videos,FALSE,Platform
U6427,Language Class,10/15/2024,30 minutes,Regional Language,Zone D,Pending,5,5,Medium,Afternoon,Yes,0.47,Traditional Music Playlist,FALSE,User
U6428,Workshop,12/13/2024,30 minutes,Regional Language,Zone B,Pending,12,7,High,Evening,No,0.33,Language Learning App,TRUE,User
U6429,Exhibition,8/10/2024,1 hour,Regional Language,Zone C,Pending,7,3,High,Evening,Yes,0.53,Folklore Videos,FALSE,User
U6430,Language Class,12/17/2024,30 minutes,English,Zone B,Pending,13,3,Medium,Evening,No,0.52,Regional Cuisine Recipes,TRUE,User
U6431,Language Class,6/26/2024,30 minutes,English,Zone B,Pending,15,1,Medium,Evening,Yes,0.99,Regional Cuisine Recipes,TRUE,User
U6432,Workshop,5/27/2024,30 minutes,English,Zone C,Pending,10,8,High,Evening,Yes,0.42,Language Learning App,TRUE,Platform
U6433,Art Fair,2/27/2025,2 hours,English,Zone B,Pending,4,2,Medium,Afternoon,Yes,0.96,Regional Cuisine Recipes,TRUE,Platform
U6434,Art Fair,8/14/2024,30 minutes,Local Dialect,Zone D,Accepted,16,3,Low,Afternoon,No,0.92,Language Learning App,FALSE,User
U6435,Language Class,12/16/2024,30 minutes,Regional Language,Zone C,Pending,7,7,Low,Afternoon,Yes,0.5,Language Learning App,TRUE,Platform
U6436,Workshop,7/4/2024,30 minutes,English,Zone C,Accepted,13,10,Medium,Morning,No,0.95,Folklore Videos,TRUE,Platform
U6437,Art Fair,2/18/2025,2 hours,Regional Language,Zone B,Pending,4,10,Medium,Evening,Yes,0.76,Language Learning App,TRUE,Platform
U6438,Workshop,10/20/2024,1 hour,English,Zone C,Pending,12,8,Low,Afternoon,Yes,0.9,Folklore Videos,TRUE,User
U6439,Workshop,3/4/2025,2 hours,Regional Language,Zone D,Pending,20,9,Low,Evening,Yes,0.9,Regional Cuisine Recipes,FALSE,User
U6440,Language Class,2/10/2024,2 hours,Local Dialect,Zone D,Accepted,2,8,High,Evening,Yes,0.18,Language Learning App,TRUE,Platform
U6441,Language Class,1/27/2025,30 minutes,English,Zone A,Accepted,5,7,High,Afternoon,Yes,0.91,Regional Cuisine Recipes,TRUE,User
U6442,Festival,1/27/2025,1 hour,Local Dialect,Zone A,Accepted,8,10,High,Afternoon,Yes,0.54,Language Learning App,FALSE,User
U6443,Art Fair,7/9/2024,30 minutes,Local Dialect,Zone A,Pending,4,1,High,Evening,No,0.67,Regional Cuisine Recipes,FALSE,Platform
U6444,Art Fair,3/19/2024,30 minutes,Regional Language,Zone A,Pending,2,1,Low,Evening,No,0.37,Traditional Music Playlist,FALSE,User
U6445,Art Fair,7/23/2024,1 hour,English,Zone B,Accepted,6,8,Low,Morning,No,0.68,Language Learning App,TRUE,Platform
U6446,Exhibition,1/18/2025,1 hour,Local Dialect,Zone A,Accepted,3,7,Low,Afternoon,No,0.12,Folklore Videos,TRUE,Platform
U6447,Workshop,10/4/2024,2 hours,Regional Language,Zone A,Pending,14,2,Medium,Evening,No,0.43,Traditional Music Playlist,TRUE,User
U6448,Language Class,9/28/2024,1 hour,Regional Language,Zone A,Pending,10,9,Low,Morning,No,0.67,Traditional Music Playlist,TRUE,Platform
U6449,Art Fair,2/1/2024,2 hours,Regional Language,Zone A,Pending,11,10,Medium,Evening,Yes,0.28,Folklore Videos,TRUE,Platform
U6450,Festival,3/25/2025,2 hours,Local Dialect,Zone B,Accepted,5,7,Medium,Afternoon,Yes,0.71,Language Learning App,FALSE,Platform
U6451,Art Fair,5/21/2024,30 minutes,Regional Language,Zone A,Accepted,16,9,Medium,Evening,Yes,0.85,Traditional Music Playlist,TRUE,User
U6452,Workshop,9/7/2024,30 minutes,Regional Language,Zone C,Pending,9,1,High,Afternoon,No,0.13,Folklore Videos,FALSE,User
U6453,Workshop,10/20/2024,30 minutes,Regional Language,Zone D,Pending,16,3,Medium,Morning,No,0.64,Traditional Music Playlist,TRUE,User
U6454,Language Class,4/7/2024,1 hour,Local Dialect,Zone C,Pending,9,10,Low,Evening,Yes,0.62,Language Learning App,TRUE,Platform
U6455,Exhibition,5/15/2024,1 hour,Regional Language,Zone B,Accepted,17,2,Low,Afternoon,No,0.8,Traditional Music Playlist,TRUE,User
U6456,Language Class,10/3/2024,2 hours,Local Dialect,Zone B,Pending,12,6,Low,Morning,No,0.73,Language Learning App,TRUE,User
U6457,Art Fair,11/7/2024,2 hours,Regional Language,Zone B,Accepted,15,10,Low,Morning,Yes,0.51,Language Learning App,TRUE,User
U6458,Festival,10/28/2024,2 hours,Local Dialect,Zone D,Accepted,10,4,Low,Afternoon,No,0.42,Traditional Music Playlist,FALSE,User
U6459,Language Class,2/12/2024,1 hour,Local Dialect,Zone A,Accepted,4,2,Low,Evening,No,0.99,Language Learning App,TRUE,Platform
U6460,Exhibition,4/29/2024,2 hours,English,Zone B,Pending,17,2,Medium,Afternoon,Yes,0.55,Traditional Music Playlist,FALSE,Platform
U6461,Language Class,8/7/2024,2 hours,English,Zone A,Pending,18,6,Low,Morning,Yes,0.47,Language Learning App,TRUE,User
U6462,Workshop,2/15/2024,1 hour,English,Zone B,Accepted,18,9,Medium,Afternoon,Yes,0.99,Language Learning App,FALSE,User
U6463,Art Fair,8/23/2024,30 minutes,Local Dialect,Zone D,Accepted,10,6,High,Morning,No,0.26,Language Learning App,TRUE,User
U6464,Art Fair,2/17/2024,1 hour,Regional Language,Zone C,Pending,11,4,Low,Morning,No,0.27,Traditional Music Playlist,FALSE,Platform
U6465,Art Fair,7/16/2024,2 hours,Regional Language,Zone C,Accepted,1,9,High,Morning,No,0.98,Regional Cuisine Recipes,FALSE,Platform
U6466,Art Fair,3/24/2024,30 minutes,Local Dialect,Zone D,Pending,10,2,High,Morning,No,0.69,Traditional Music Playlist,FALSE,User
U6467,Art Fair,1/31/2024,1 hour,Regional Language,Zone A,Pending,3,6,High,Evening,Yes,0.57,Folklore Videos,TRUE,User
U6468,Art Fair,6/9/2024,30 minutes,Local Dialect,Zone B,Pending,6,7,Low,Morning,Yes,0.16,Language Learning App,FALSE,Platform
U6469,Festival,3/3/2025,30 minutes,Regional Language,Zone C,Pending,17,3,Medium,Morning,No,0.42,Traditional Music Playlist,FALSE,Platform
U6470,Exhibition,3/11/2024,2 hours,Local Dialect,Zone D,Accepted,12,4,High,Morning,Yes,0.49,Language Learning App,TRUE,Platform
U6471,Art Fair,1/8/2024,1 hour,English,Zone A,Pending,11,7,Low,Afternoon,No,0.56,Regional Cuisine Recipes,FALSE,User
U6472,Exhibition,4/1/2025,2 hours,English,Zone C,Accepted,17,9,Medium,Evening,Yes,0.49,Regional Cuisine Recipes,FALSE,User
U6473,Art Fair,1/20/2025,1 hour,Regional Language,Zone D,Accepted,3,5,High,Morning,Yes,0.49,Traditional Music Playlist,FALSE,User
U6474,Language Class,2/4/2025,1 hour,Regional Language,Zone B,Accepted,9,2,Low,Afternoon,No,1,Traditional Music Playlist,FALSE,Platform
U6475,Art Fair,2/21/2024,1 hour,Regional Language,Zone D,Pending,18,8,Medium,Morning,No,0.98,Folklore Videos,TRUE,User
U6476,Workshop,2/14/2024,30 minutes,Regional Language,Zone A,Pending,6,9,Medium,Evening,No,0.18,Regional Cuisine Recipes,FALSE,Platform
U6477,Festival,10/19/2024,30 minutes,English,Zone C,Accepted,3,2,Low,Evening,No,0.25,Folklore Videos,FALSE,User
U6478,Language Class,3/1/2025,2 hours,English,Zone B,Pending,6,10,High,Evening,No,0.95,Traditional Music Playlist,FALSE,Platform
U6479,Language Class,10/26/2024,1 hour,Local Dialect,Zone A,Pending,11,10,Low,Evening,Yes,0.39,Folklore Videos,TRUE,User
U6480,Workshop,1/7/2025,1 hour,Regional Language,Zone D,Pending,11,1,High,Afternoon,Yes,0.65,Language Learning App,FALSE,Platform
U6481,Art Fair,2/7/2024,30 minutes,English,Zone C,Pending,7,4,Low,Evening,Yes,0.82,Language Learning App,TRUE,Platform
U6482,Festival,12/20/2024,1 hour,Local Dialect,Zone C,Pending,13,1,Medium,Afternoon,No,0.52,Folklore Videos,FALSE,User
U6483,Language Class,1/14/2025,2 hours,Local Dialect,Zone A,Accepted,13,1,Medium,Afternoon,No,0.11,Traditional Music Playlist,FALSE,User
U6484,Festival,8/18/2024,1 hour,Local Dialect,Zone B,Pending,7,5,Medium,Evening,No,0.85,Folklore Videos,TRUE,User
U6485,Language Class,9/18/2024,1 hour,English,Zone A,Pending,14,7,Medium,Afternoon,Yes,0.78,Regional Cuisine Recipes,FALSE,User
U6486,Art Fair,3/8/2024,30 minutes,Local Dialect,Zone C,Accepted,2,3,Medium,Afternoon,Yes,0.14,Language Learning App,TRUE,Platform
U6487,Language Class,6/27/2024,1 hour,Regional Language,Zone C,Pending,3,7,Low,Evening,No,0.91,Language Learning App,FALSE,Platform
U6488,Language Class,12/22/2024,2 hours,Local Dialect,Zone C,Accepted,4,5,Low,Morning,No,0.87,Language Learning App,TRUE,Platform
U6489,Exhibition,2/22/2025,2 hours,Local Dialect,Zone B,Accepted,8,10,Low,Morning,Yes,0.35,Language Learning App,FALSE,Platform
U6490,Art Fair,7/4/2024,2 hours,English,Zone C,Pending,1,8,High,Afternoon,No,0.17,Regional Cuisine Recipes,TRUE,Platform
U6491,Workshop,3/16/2025,2 hours,Local Dialect,Zone C,Accepted,9,7,High,Evening,No,0.46,Language Learning App,TRUE,User
U6492,Workshop,7/19/2024,30 minutes,English,Zone A,Accepted,17,1,Medium,Evening,Yes,0.89,Regional Cuisine Recipes,TRUE,User
U6493,Art Fair,1/24/2025,1 hour,English,Zone C,Pending,18,1,Medium,Evening,No,0.53,Regional Cuisine Recipes,FALSE,Platform
U6494,Workshop,1/13/2024,30 minutes,Regional Language,Zone D,Accepted,7,7,Medium,Morning,No,0.35,Regional Cuisine Recipes,TRUE,User
U6495,Art Fair,3/18/2025,2 hours,Local Dialect,Zone A,Pending,3,6,High,Afternoon,No,0.31,Language Learning App,FALSE,Platform
U6496,Workshop,8/1/2024,1 hour,Regional Language,Zone C,Accepted,16,9,High,Evening,No,0.42,Language Learning App,TRUE,User
U6497,Exhibition,8/7/2024,30 minutes,Regional Language,Zone A,Pending,8,8,Low,Afternoon,No,0.99,Regional Cuisine Recipes,FALSE,Platform
U6498,Workshop,10/12/2024,1 hour,Local Dialect,Zone A,Accepted,5,6,High,Evening,Yes,0.89,Language Learning App,FALSE,User
U6499,Language Class,8/31/2024,2 hours,Local Dialect,Zone D,Pending,17,6,Medium,Evening,Yes,0.59,Folklore Videos,TRUE,Platform
U6500,Art Fair,12/21/2024,2 hours,English,Zone A,Pending,19,9,Low,Evening,No,0.83,Language Learning App,TRUE,User
U6501,Festival,9/14/2024,1 hour,Local Dialect,Zone A,Accepted,18,4,High,Afternoon,No,0.38,Language Learning App,FALSE,Platform
U6502,Festival,2/27/2024,1 hour,English,Zone B,Accepted,5,9,Low,Morning,Yes,0.65,Regional Cuisine Recipes,TRUE,Platform
U6503,Art Fair,2/5/2024,2 hours,Regional Language,Zone C,Pending,7,8,High,Morning,Yes,0.89,Folklore Videos,TRUE,User
U6504,Exhibition,11/23/2024,30 minutes,Regional Language,Zone B,Accepted,18,3,High,Afternoon,No,0.43,Folklore Videos,TRUE,User
U6505,Workshop,3/4/2025,2 hours,English,Zone C,Accepted,13,4,High,Evening,No,0.82,Regional Cuisine Recipes,TRUE,User
U6506,Exhibition,1/27/2025,1 hour,Local Dialect,Zone A,Accepted,11,7,Medium,Morning,Yes,0.65,Language Learning App,TRUE,Platform
U6507,Festival,1/16/2025,30 minutes,Local Dialect,Zone C,Pending,5,3,High,Morning,No,0.65,Language Learning App,FALSE,Platform
U6508,Art Fair,7/11/2024,2 hours,English,Zone A,Pending,15,3,Medium,Afternoon,No,0.14,Regional Cuisine Recipes,FALSE,User
U6509,Art Fair,11/28/2024,1 hour,Regional Language,Zone C,Pending,7,8,Low,Afternoon,Yes,0.91,Traditional Music Playlist,TRUE,User
U6510,Exhibition,2/19/2024,1 hour,English,Zone A,Accepted,5,5,High,Afternoon,No,0.8,Regional Cuisine Recipes,FALSE,Platform
U6511,Exhibition,2/1/2024,1 hour,Local Dialect,Zone C,Accepted,7,5,Medium,Evening,Yes,0.13,Folklore Videos,TRUE,User
U6512,Workshop,4/7/2024,30 minutes,Local Dialect,Zone C,Accepted,17,8,Medium,Evening,Yes,0.65,Language Learning App,FALSE,User
U6513,Language Class,2/12/2024,30 minutes,English,Zone C,Pending,9,6,Low,Afternoon,No,0.77,Traditional Music Playlist,FALSE,User
U6514,Language Class,1/15/2025,30 minutes,Local Dialect,Zone A,Pending,6,5,Low,Afternoon,Yes,0.82,Folklore Videos,TRUE,Platform
U6515,Workshop,12/16/2024,30 minutes,Regional Language,Zone C,Pending,9,1,Low,Morning,No,0.18,Language Learning App,FALSE,User
U6516,Language Class,11/29/2024,1 hour,English,Zone A,Pending,17,5,High,Morning,Yes,0.68,Folklore Videos,FALSE,Platform
U6517,Festival,11/5/2024,1 hour,Regional Language,Zone B,Accepted,2,8,High,Afternoon,No,0.31,Regional Cuisine Recipes,FALSE,Platform
U6518,Language Class,2/16/2024,30 minutes,Regional Language,Zone C,Accepted,20,9,Low,Afternoon,Yes,0.51,Language Learning App,TRUE,User
U6519,Workshop,9/26/2024,30 minutes,English,Zone D,Accepted,13,6,High,Afternoon,Yes,0.57,Folklore Videos,FALSE,Platform
U6520,Language Class,3/7/2025,1 hour,English,Zone D,Pending,17,10,Medium,Morning,No,0.12,Folklore Videos,TRUE,Platform
U6521,Art Fair,11/6/2024,2 hours,Local Dialect,Zone A,Accepted,20,3,Medium,Morning,Yes,0.37,Folklore Videos,TRUE,User
U6522,Exhibition,2/16/2025,2 hours,Local Dialect,Zone D,Accepted,6,8,High,Evening,No,0.82,Traditional Music Playlist,FALSE,Platform
U6523,Festival,3/6/2025,1 hour,English,Zone A,Pending,19,5,High,Morning,Yes,0.86,Language Learning App,TRUE,Platform
U6524,Art Fair,3/3/2024,30 minutes,English,Zone A,Pending,6,2,Medium,Morning,No,0.4,Regional Cuisine Recipes,TRUE,Platform
U6525,Art Fair,1/19/2024,30 minutes,Local Dialect,Zone D,Accepted,2,1,Medium,Afternoon,Yes,0.5,Regional Cuisine Recipes,TRUE,Platform
U6526,Workshop,12/12/2024,1 hour,Local Dialect,Zone D,Pending,13,8,High,Afternoon,No,0.85,Regional Cuisine Recipes,FALSE,User
U6527,Exhibition,1/27/2025,2 hours,Local Dialect,Zone B,Accepted,20,2,High,Evening,Yes,0.28,Folklore Videos,TRUE,Platform
U6528,Exhibition,4/10/2024,1 hour,English,Zone A,Accepted,10,3,Low,Afternoon,No,0.76,Folklore Videos,FALSE,Platform
U6529,Festival,2/6/2024,1 hour,English,Zone D,Pending,9,9,Low,Afternoon,Yes,0.47,Regional Cuisine Recipes,FALSE,Platform
U6530,Workshop,4/16/2024,1 hour,Local Dialect,Zone B,Pending,13,1,High,Morning,No,0.99,Folklore Videos,TRUE,User
U6531,Festival,4/1/2024,30 minutes,Regional Language,Zone B,Accepted,7,8,Medium,Afternoon,No,0.64,Traditional Music Playlist,TRUE,Platform
U6532,Language Class,11/3/2024,30 minutes,Regional Language,Zone A,Pending,18,2,High,Morning,Yes,0.23,Language Learning App,FALSE,Platform
U6533,Art Fair,7/3/2024,30 minutes,Local Dialect,Zone C,Pending,14,8,Medium,Morning,No,0.25,Language Learning App,FALSE,Platform
